"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1991:Q4","Bottom50",951199,2044643,987490,444797,41985,232785,48849,288737,1093444,673615,395076,24753
"1992:Q1","Top1",5742994,5897201,809539,293236,1257894,541329,1466002,1529201,154207,102761,16327,35120
"1992:Q1","Next9",8052950,8705071,2135160,482158,980579,2087492,912218,2107465,652121,529332,70323,52467
"1992:Q1","Next40",8274500,10010444,3499963,908380,473912,2682026,598751,1847411,1735943,1378570,311557,45816
"1992:Q1","Bottom50",952390,2069127,1000852,448321,39669,229965,49854,300467,1116737,697058,395147,24532
"1992:Q2","Top1",5716952,5867571,860016,285135,1270393,561233,1406180,1484614,150619,100449,14570,35600
"1992:Q2","Next9",8118449,8806366,2115731,487978,975423,2148549,973538,2105146,687917,558779,71845,57292
"1992:Q2","Next40",8338206,10064086,3518432,922621,470482,2728246,573504,1850802,1725880,1372310,305991,47579
"1992:Q2","Bottom50",940527,2074110,984312,457346,38489,236418,51542,306002,1133583,709157,399926,24500
"1992:Q3","Top1",5730695,5884019,872910,270336,1337206,586994,1364213,1452360,153324,103333,13638,36353
"1992:Q3","Next9",8273106,8996651,2103886,499404,1009666,2197730,1049411,2136555,723546,591152,73913,58480
"1992:Q3","Next40",8461303,10174394,3528984,939375,490473,2795215,546179,1874169,1713091,1358483,307719,46889
"1992:Q3","Bottom50",999370,2171739,1058209,462427,42684,246059,50427,311933,1172370,742359,406663,23348
"1992:Q4","Top1",6049888,6205842,873422,280916,1510161,579314,1431234,1530794,155954,105655,13285,37014
"1992:Q4","Next9",8351600,9075423,2098189,498258,1144693,2282754,956075,2095454,723824,594781,74359,54684
"1992:Q4","Next40",8706411,10422713,3606614,943571,543903,2892861,566918,1868844,1716301,1355263,313965,47073
"1992:Q4","Bottom50",955377,2190490,1064790,470509,53951,236541,49903,314796,1235114,784654,423161,27299
"1993:Q1","Top1",6257765,6414863,883264,299809,1574206,590408,1488740,1578436,157097,108301,11612,37185
"1993:Q1","Next9",8418796,9115901,2133669,487633,1191973,2317776,922592,2062257,697105,566579,74353,56174
"1993:Q1","Next40",8724469,10506653,3609152,940927,555533,2977850,577520,1845672,1782184,1444502,288001,49682
"1993:Q1","Bottom50",976545,2176455,1027982,478031,55373,243953,50696,320421,1199910,734806,433297,31807
"1993:Q2","Top1",6366231,6527491,870380,304215,1604656,586566,1525622,1636052,161259,111703,11929,37626
"1993:Q2","Next9",8425505,9125616,2137670,492956,1218409,2361481,903639,2011460,700110,574374,73229,52508
"1993:Q2","Next40",8867628,10645486,3664369,949784,565370,3045943,590648,1829372,1777859,1441758,286893,49207
"1993:Q2","Bottom50",973845,2235755,1071490,489297,55600,245627,50760,322982,1261910,779992,446611,35307
"1993:Q3","Top1",6531201,6699128,864211,308600,1694529,587724,1558201,1685862,167927,117853,12475,37600
"1993:Q3","Next9",8487197,9191560,2127111,497431,1275204,2410207,901919,1979689,704363,574973,73006,56384
"1993:Q3","Next40",9008589,10807023,3731204,959162,583396,3113824,594140,1825297,1798434,1451399,294951,52084
"1993:Q3","Bottom50",982212,2297404,1109653,500686,59077,250526,50686,326775,1315191,813791,462237,39163
"1993:Q4","Top1",6740453,6912531,863466,316491,1785243,580058,1598290,1768983,172078,121551,13091,37436
"1993:Q4","Next9",8575915,9280369,2141425,498430,1333724,2457757,899034,1950000,704454,573572,72794,58088
"1993:Q4","Next40",9112604,10958246,3779084,969148,607348,3170939,598351,1833376,1845642,1472920,318790,53931
"1993:Q4","Bottom50",994911,2350619,1137622,518008,63637,251645,49354,330352,1355708,831134,481494,43080
"1994:Q1","Top1",6760676,6941156,867853,323181,1717934,571926,1603155,1857108,180480,128353,13906,38222
"1994:Q1","Next9",8727039,9397733,2179207,501040,1273182,2510056,945430,1988817,670693,545190,69992,55511
"1994:Q1","Next40",9032945,10961319,3792200,974171,577405,3204259,606049,1807235,1928374,1566061,308344,53969
"1994:Q1","Bottom50",1042463,2371164,1144796,527646,55082,256296,51548,335797,1328701,789865,491634,47202
"1994:Q2","Top1",6823396,7007287,877637,328634,1720396,580368,1594917,1905335,183892,130619,14489,38784
"1994:Q2","Next9",8803290,9475116,2184631,504379,1235597,2561090,1018293,1971126,671826,549877,68768,53180
"1994:Q2","Next40",9058422,11012549,3848785,984100,540498,3229278,596489,1813399,1954127,1573834,325918,54374
"1994:Q2","Bottom50",1037269,2418720,1159155,542436,47765,271768,56066,341530,1381451,820292,509405,51755
"1994:Q3","Top1",6969066,7155795,888648,333882,1786970,588903,1608902,1948491,186729,133147,14450,39132
"1994:Q3","Next9",8871249,9552319,2156906,507147,1246530,2620225,1050062,1971448,681070,562971,69226,48873
"1994:Q3","Next40",9200981,11149034,3926873,996420,532687,3277309,583947,1831797,1948053,1547320,347084,53649
"1994:Q3","Bottom50",1005757,2468575,1175166,559050,46947,283400,57690,346322,1462818,877611,529193,56015
"1994:Q4","Top1",7120870,7310364,920859,337060,1811318,577190,1612705,2051232,189494,134790,15690,39014
"1994:Q4","Next9",8943059,9634331,2120973,512327,1216748,2683485,1100249,2000547,691272,571506,67290,52475
"1994:Q4","Next40",9246866,11226029,4015123,1005515,504121,3273706,579550,1848013,1979163,1534868,387364,56930
"1994:Q4","Bottom50",927642,2464564,1149135,569261,41723,289622,61241,353581,1536922,924775,550824,61323
"1995:Q1","Top1",7386085,7578278,915713,349202,1973588,603551,1661722,2074502,192193,139085,13521,39587
"1995:Q1","Next9",9067483,9744269,2124496,506810,1270213,2726720,1114322,2001707,676785,560879,70087,45819
"1995:Q1","Next40",9340186,11320622,4035762,1015605,509352,3341119,561701,1857084,1980436,1550635,374152,55649
"1995:Q1","Bottom50",966766,2541190,1176127,589082,45999,309633,62410,357939,1574425,941327,566785,66312
"1995:Q2","Top1",7629859,7826836,855008,354892,2135085,622288,1739873,2119691,196977,144232,12585,40160
"1995:Q2","Next9",9146872,9828213,2142029,506995,1328336,2784865,1082247,1983741,681341,565721,72992,42628
"1995:Q2","Next40",9465706,11431087,4021529,1024546,530689,3427130,550038,1877155,1965381,1519129,389839,56413
"1995:Q2","Bottom50",1032422,2701413,1306615,597886,53065,321768,61475,360604,1668991,1009219,587709,72063
"1995:Q3","Top1",7991595,8189371,807646,361804,2327900,641428,1862653,2187941,197776,146339,11588,39849
"1995:Q3","Next9",9212204,9907285,2174583,505841,1399523,2838809,1013528,1975001,695081,574078,75233,45770
"1995:Q3","Next40",9599607,11555873,4015647,1031636,563261,3526441,548515,1870374,1956265,1483294,412480,60492
"1995:Q3","Bottom50",1063317,2838379,1415260,605709,63241,332558,59809,361802,1775063,1086060,610298,78704
"1995:Q4","Top1",8125395,8338157,825607,360708,2456275,665498,1815961,2214109,212762,154519,13647,44596
"1995:Q4","Next9",9560540,10262428,2204618,515950,1537403,2878690,1104248,2021519,701888,575666,80103,46119
"1995:Q4","Next40",9709225,11791986,4034335,1045656,628554,3611329,551551,1920562,2082761,1570168,449935,62658
"1995:Q4","Bottom50",1146689,2865488,1424894,606941,69926,341239,60981,361507,1718799,1019572,624475,74751
"1996:Q1","Top1",8193191,8416490,836767,360992,2509894,682093,1789741,2237003,223299,163033,14424,45843
"1996:Q1","Next9",9847624,10571410,2261329,525386,1623735,2924727,1154917,2081315,723786,577162,85145,61480
"1996:Q1","Next40",9827913,12001179,4045560,1062082,683000,3693438,561227,1955873,2173266,1672566,433203,67498
"1996:Q1","Bottom50",1238501,2900643,1448837,613963,72462,345371,62064,357946,1662142,965546,629436,67161
"1996:Q2","Top1",8249124,8481458,887818,355926,2574902,693815,1744323,2224673,232334,166431,15719,50184
"1996:Q2","Next9",10028250,10784847,2249025,539072,1697736,2973822,1199240,2125951,756597,602996,89309,64293
"1996:Q2","Next40",10031504,12248843,4142395,1075002,725625,3750537,570364,1984921,2217339,1695402,450670,71267
"1996:Q2","Bottom50",1198902,2870555,1413339,608831,73648,349762,65334,359640,1671653,966832,640881,63940
"1996:Q3","Top1",8238324,8479125,925201,351165,2561455,709677,1706047,2225580,240800,169488,17298,54015
"1996:Q3","Next9",10148689,10933194,2260424,553463,1714267,3020617,1239028,2145394,784505,626089,92679,65736
"1996:Q3","Next40",10220015,12485617,4212934,1090902,748403,3814645,584883,2033849,2265601,1724099,467941,73561
"1996:Q3","Bottom50",1178176,2859083,1395574,609688,69434,356269,69209,358908,1680907,969162,651929,59816
"1996:Q4","Top1",8483013,8732500,946183,356042,2704205,759274,1727233,2239564,249487,175418,17753,56316
"1996:Q4","Next9",10442878,11235961,2320993,555691,1820115,3065134,1270208,2203820,793083,624034,99302,69747
"1996:Q4","Next40",10368910,12748980,4226713,1102537,802035,3938049,589987,2089659,2380069,1815370,489916,74783
"1996:Q4","Bottom50",1244746,2888661,1389990,613724,74816,375145,71584,363402,1643915,923310,666908,53698
"1997:Q1","Top1",8457780,8715414,956170,352960,2686952,764690,1779541,2175102,257634,179273,17914,60446
"1997:Q1","Next9",10576048,11386835,2369354,568036,1820267,3111239,1328060,2189880,810787,632555,102454,75779
"1997:Q1","Next40",10452680,12861919,4240077,1118540,819188,3977628,618094,2088392,2409239,1864257,463513,81469
"1997:Q1","Bottom50",1279723,2905938,1400389,617565,69798,378528,74762,364896,1626215,904388,670294,51533
"1997:Q2","Top1",8982592,9243124,976128,362473,3151498,821847,1822197,2108981,260531,182452,14699,63381
"1997:Q2","Next9",11008478,11860092,2396165,560666,2106190,3231804,1333903,2231364,851614,653276,114730,83608
"1997:Q2","Next40",10793024,13218850,4304328,1126787,929694,4110425,589023,2158594,2425826,1875480,462004,88341
"1997:Q2","Bottom50",1309779,2965483,1409792,617115,93456,395974,76540,372606,1655705,920716,686604,48384
"1997:Q3","Top1",9357351,9620780,965196,362003,3444949,864540,1868140,2115952,263429,184953,14498,63978
"1997:Q3","Next9",11356668,12254960,2450008,567161,2288853,3326336,1354277,2268326,898292,684047,121415,92831
"1997:Q3","Next40",11076519,13522435,4324162,1141387,1012663,4237919,594636,2211669,2445916,1886213,469879,89825
"1997:Q3","Bottom50",1347101,3049843,1462421,619509,107864,408152,78913,372984,1702742,961794,700014,40934
"1997:Q4","Top1",9497082,9766791,972576,361678,3462781,861310,1930845,2177600,269709,185535,15267,68907
"1997:Q4","Next9",11557428,12472066,2547204,574944,2299720,3372882,1394345,2282972,914638,693355,125250,96034
"1997:Q4","Next40",11164011,13683789,4334644,1155897,1040453,4264762,622923,2265110,2519778,1931999,489884,97895
"1997:Q4","Bottom50",1375980,3072742,1477848,625508,104789,407495,82046,375056,1696762,943349,713764,39648
"1998:Q1","Top1",10151208,10418884,981144,371848,3927024,917480,2064654,2156734,267676,185066,10796,71814
"1998:Q1","Next9",12067252,13029381,2618181,566355,2575775,3518258,1401634,2349177,962129,724033,136059,102037
"1998:Q1","Next40",11585018,14064089,4400764,1168099,1157334,4417862,606429,2313601,2479071,1919336,454743,104992
"1998:Q1","Bottom50",1419717,3159509,1511434,633834,129659,420561,82431,381590,1739793,981056,722446,36291
"1998:Q2","Top1",10365412,10641787,1040525,367071,4022776,928314,2053372,2229728,276375,189126,12297,74953
"1998:Q2","Next9",12276401,13266794,2673413,577235,2621999,3593317,1405232,2395598,990393,741484,140415,108494
"1998:Q2","Next40",11838267,14384242,4551460,1184890,1198421,4478359,621745,2349368,2545975,1958726,477537,109711
"1998:Q2","Bottom50",1374262,3141493,1475293,638559,130576,422385,87645,387034,1767232,998801,737495,30935
"1998:Q3","Top1",9953462,10242237,1062140,330364,3501698,888699,1993522,2465814,288775,189955,19078,79743
"1998:Q3","Next9",11963931,12991098,2701200,627113,2295028,3555660,1444382,2367715,1027167,787706,133710,105751
"1998:Q3","Next40",12006753,14525560,4701511,1210595,1118054,4446008,709518,2339874,2518806,1900533,505112,113161
"1998:Q3","Bottom50",1258195,3113976,1504406,628698,93733,412358,96460,378320,1855780,1086646,742818,26316
"1998:Q4","Top1",10744992,11033894,1111929,386046,4121423,944834,2182807,2286855,288902,198893,11582,78427
"1998:Q4","Next9",12727209,13766253,2804407,578580,2745992,3766901,1390774,2479598,1039044,779975,150911,108158
"1998:Q4","Next40",12398009,15049887,4767537,1213975,1302876,4657600,633368,2474531,2651878,2028951,508773,114154
"1998:Q4","Bottom50",1382042,3232265,1530828,655197,140783,423402,83701,398355,1850223,1049623,770006,30594
"1999:Q1","Top1",10739466,11035406,1142876,407648,4104342,956268,2199058,2225215,295940,207827,9394,78719
"1999:Q1","Next9",12954693,14008522,2850118,570564,2780568,3854764,1404481,2548026,1053828,786701,155768,111359
"1999:Q1","Next40",12520969,15213173,4850321,1223000,1324150,4728104,613213,2474385,2692205,2085090,495926,111189
"1999:Q1","Bottom50",1443968,3314961,1582797,660095,142782,432904,80668,415714,1870993,1057059,781310,32625
"1999:Q2","Top1",11068363,11369025,1178899,438123,4421441,978527,2263523,2088512,300661,216690,6810,77161
"1999:Q2","Next9",13387886,14467278,2942974,552893,3022201,3977776,1401009,2570426,1079391,788345,163175,127872
"1999:Q2","Next40",12680262,15481956,4927606,1234837,1422374,4836780,587293,2473065,2801694,2182814,502066,116814
"1999:Q2","Bottom50",1538136,3419181,1627233,679016,166729,441894,76175,428134,1881045,1045350,799530,36165
"1999:Q3","Top1",10863500,11173392,1213182,435889,4125290,959788,2266117,2173127,309892,222377,10556,76959
"1999:Q3","Next9",13338353,14446023,3006005,576277,2873202,3965457,1485994,2539087,1107670,819915,159001,128754
"1999:Q3","Next40",12790920,15641190,5048631,1255465,1375896,4840293,643210,2477695,2850270,2206990,530735,112545
"1999:Q3","Bottom50",1524377,3474652,1687508,683102,148839,448792,78381,428030,1950275,1101943,811603,36729
"1999:Q4","Top1",11990579,12289384,1268824,479516,5025645,1013451,2427637,2074311,298805,221921,3191,73694
"1999:Q4","Next9",14112664,15297071,3088790,539992,3472277,4189506,1472385,2534120,1184407,852452,174190,157764
"1999:Q4","Next40",13462872,16346922,5162063,1264157,1595073,5016466,584446,2724716,2884049,2222185,537729,124135
"1999:Q4","Bottom50",1580106,3597060,1697780,707455,209152,462330,71830,448513,2016954,1137917,838512,40526
"2000:Q1","Top1",12369273,12657823,1329882,497133,5318742,1030504,2437146,2044416,288550,219270,112,69168
"2000:Q1","Next9",14642390,15914388,3201946,538578,3691130,4313759,1503053,2665923,1271998,895501,177830,198668
"2000:Q1","Next40",13831375,16683953,5352199,1284619,1675180,5111164,584514,2676277,2852578,2184552,525699,142326
"2000:Q1","Bottom50",1617143,3710265,1747437,727598,228551,472078,72249,462351,2093122,1197408,850124,45590
"2000:Q2","Top1",12023915,12320821,1413247,504834,4941560,1013240,2399031,2048909,296906,224354,1968,70585
"2000:Q2","Next9",14626009,15910787,3312371,550305,3496738,4356107,1558155,2637110,1284778,921799,177067,185912
"2000:Q2","Next40",13937218,16857714,5572196,1306970,1611843,5120999,613798,2631909,2920496,2230432,556006,134058
"2000:Q2","Bottom50",1580235,3725247,1762774,742602,203105,476875,75512,464378,2145012,1232520,866731,45762
"2000:Q3","Top1",12200344,12502109,1459399,510676,4865842,1003721,2523062,2139408,301764,228534,3270,69961
"2000:Q3","Next9",14795654,16122453,3405209,561826,3511566,4437773,1618702,2587376,1326799,961934,178216,186648
"2000:Q3","Next40",14288370,17247216,5758128,1326511,1634159,5194663,654280,2679475,2958846,2228926,598062,131858
"2000:Q3","Bottom50",1552315,3788154,1826819,749171,200689,476763,73814,460897,2235839,1302417,887525,45897
"2000:Q4","Top1",11727669,12051652,1539939,510793,4129801,952936,2533650,2384533,323983,239583,9258,75142
"2000:Q4","Next9",14706217,15994636,3541034,584104,3112404,4422882,1678523,2655690,1288419,956690,171360,160370
"2000:Q4","Next40",14338099,17464497,5950209,1348933,1507527,5186113,723961,2747754,3126398,2349397,657513,119488
"2000:Q4","Bottom50",1528022,3749377,1828845,757927,156983,468415,75345,461862,2221355,1271114,903136,47106
"2001:Q1","Top1",11332354,11672331,1689310,501753,3491934,867841,2517569,2603924,339977,247658,15505,76814
"2001:Q1","Next9",14659530,15912399,3726888,617080,2787778,4380918,1693564,2706172,1252869,965188,159331,128350
"2001:Q1","Next40",14655830,17849256,6347007,1371022,1414497,5169399,810383,2736947,3193426,2422860,668833,101733
"2001:Q1","Bottom50",1458882,3674606,1819580,756878,125047,442475,74370,456257,2215724,1265654,906055,44014
"2001:Q2","Top1",11645828,11999459,1724750,522186,3732336,853482,2626919,2539785,353632,262066,14768,76797
"2001:Q2","Next9",15184786,16452648,3849868,609731,3054781,4526499,1644736,2767033,1267863,976527,165992,125344
"2001:Q2","Next40",14974804,18292692,6491776,1383843,1544793,5314618,816459,2741203,3317888,2542695,676271,98922
"2001:Q2","Bottom50",1490320,3741488,1874484,763019,146360,426426,66341,464859,2251169,1280912,927218,43039
"2001:Q3","Top1",11018052,11376854,1763679,505155,2969706,763740,2572164,2802411,358802,261231,22139,75431
"2001:Q3","Next9",14847351,16214721,3956753,651434,2624301,4486782,1670671,2824782,1367371,1044765,151205,171401
"2001:Q3","Next40",15054044,18394425,6657979,1404910,1382556,5295298,908906,2744776,3340381,2511964,708478,119939
"2001:Q3","Bottom50",1332871,3706292,1924887,749815,105936,398337,67443,459874,2373421,1392541,932529,48351
"2001:Q4","Top1",11695590,12091730,1871067,523367,3475124,780291,2645951,2795929,396140,291512,22164,82464
"2001:Q4","Next9",15343395,16611476,4025610,646468,2925331,4646401,1627663,2740004,1268082,983005,162588,122488
"2001:Q4","Next40",15356764,18962441,6841354,1421542,1520540,5414527,890692,2873787,3605677,2764539,748485,92653
"2001:Q4","Bottom50",1456127,3741902,1915963,772883,131967,397373,63106,460611,2285776,1285878,958591,41307
"2002:Q1","Top1",11881123,12286291,1973870,526015,3541723,796726,2637443,2810513,405168,297149,21325,86693
"2002:Q1","Next9",15603875,16898402,4121236,660335,2904666,4741672,1661919,2808573,1294527,1012858,164110,117559
"2002:Q1","Next40",15600775,19244171,7022834,1434664,1503798,5496101,904992,2881783,3643396,2825412,730661,87323
"2002:Q1","Bottom50",1410383,3745339,1916661,777258,128129,406776,66460,450056,2334956,1326988,967419,40549
"2002:Q2","Top1",11446026,11871069,2039202,507449,3187943,743827,2554733,2837914,425042,306488,29331,89223
"2002:Q2","Next9",15665204,16955926,4236768,703997,2607160,4710295,1742620,2955086,1290722,1040460,151634,98628
"2002:Q2","Next40",15381869,19145303,7147574,1455840,1370895,5436564,977567,2756863,3763434,2923908,765564,73963
"2002:Q2","Bottom50",1397694,3774482,1961008,775687,99312,400529,74434,463513,2376788,1368272,971115,37401
"2002:Q3","Top1",10833508,11294334,2076402,480809,2563054,681508,2477083,3015479,460826,324326,40088,96412
"2002:Q3","Next9",15375843,16653861,4329267,757485,2132384,4677868,1825896,2930961,1278018,1057827,137064,83127
"2002:Q3","Next40",15232267,19134109,7282258,1481555,1159712,5369948,1056110,2784526,3901842,3037861,801213,62767
"2002:Q3","Bottom50",1384997,3806964,2059831,770920,57758,390543,82325,445587,2421967,1413605,973242,35120
"2002:Q4","Top1",11345375,11822352,2158601,489117,2787645,691569,2565346,3130074,476976,339400,39239,98337
"2002:Q4","Next9",15703923,17012884,4399256,764240,2262300,4823559,1843236,2920294,1308961,1083806,145388,79767
"2002:Q4","Next40",15615268,19630394,7471320,1496204,1205735,5473402,1063551,2920183,4015126,3139857,817543,57726
"2002:Q4","Bottom50",1351753,3847717,2089434,776644,62914,390729,81479,446517,2495964,1468064,994838,33063
"2003:Q1","Top1",11325656,11826892,2266233,489118,2627318,687309,2625203,3131711,501237,355940,41241,104055
"2003:Q1","Next9",15873392,17189865,4504850,782314,2123271,4863867,1911409,3004155,1316473,1084577,144748,87148
"2003:Q1","Next40",15668915,19834518,7656291,1506760,1130349,5520363,1106081,2914674,4165603,3307767,799834,58002
"2003:Q1","Bottom50",1314780,3807486,2070236,771401,46759,397002,84655,437433,2492705,1457047,1003300,32358
"2003:Q2","Top1",12191102,12701658,2377763,509920,3217383,738585,2747392,3110615,510556,369411,37338,103807
"2003:Q2","Next9",16494059,17928834,4589999,774284,2496051,5034246,1929936,3104319,1434775,1125562,158469,150744
"2003:Q2","Next40",16078355,20399215,7872015,1518834,1260145,5686317,1092242,2969663,4320860,3437357,798577,84927
"2003:Q2","Bottom50",1257073,3850753,2055650,783057,68305,413853,83670,446219,2593680,1531932,1027547,34201
"2003:Q3","Top1",12560824,13078754,2462997,512806,3451745,739669,2831103,3080433,517930,373642,37384,106904
"2003:Q3","Next9",16771343,18271662,4668207,790016,2631769,5119361,1961026,3101283,1500319,1205452,162243,132625
"2003:Q3","Next40",16453224,20792682,8085664,1538428,1293315,5763887,1120341,2991048,4339458,3450723,815062,73674
"2003:Q3","Bottom50",1144314,3899842,2091559,789621,72405,417554,84620,444082,2755529,1678835,1044986,31707
"2003:Q4","Top1",13311138,13876897,2451576,531410,3995722,779896,2958146,3160147,565759,392084,34898,138777
"2003:Q4","Next9",17509094,19008952,4849496,786185,2963968,5296218,1962315,3150771,1499858,1220536,174422,104900
"2003:Q4","Next40",16815399,21300131,8173605,1555221,1392060,5922605,1114905,3141735,4484732,3595621,824247,64865
"2003:Q4","Bottom50",1321297,4131274,2271837,804849,92512,429576,83752,448747,2809977,1707702,1069365,32910
"2004:Q1","Top1",14282642,14864525,2662627,539220,4211877,785969,3096102,3568730,581883,404219,34508,143155
"2004:Q1","Next9",18333944,19871968,4973209,799205,3082284,5434281,1990767,3592221,1538023,1244828,177388,115807
"2004:Q1","Next40",17479743,22055409,8610474,1578218,1408672,6032583,1159742,3265721,4575665,3702967,805285,67414
"2004:Q1","Bottom50",1233027,4082571,2197493,821116,94447,431244,85189,453081,2849544,1738987,1079291,31266
"2004:Q2","Top1",14528327,15121383,2747793,541329,4175330,784106,3358385,3514440,593056,409143,34740,149172
"2004:Q2","Next9",18515536,20155106,5109698,817767,3039673,5561490,2026658,3599820,1639570,1333488,180477,125605
"2004:Q2","Next40",17894274,22484553,8898995,1603005,1367698,6126347,1229251,3259257,4590279,3713878,806905,69496
"2004:Q2","Bottom50",1142281,4169158,2293020,833010,82064,429991,85403,445670,3026878,1904903,1092417,29558
"2004:Q3","Top1",14865959,15473729,2765863,544129,4193598,782118,3609528,3578493,607770,423571,38295,145904
"2004:Q3","Next9",19009549,20669889,5411045,834250,3020146,5672821,2049923,3681704,1660341,1362947,180503,116891
"2004:Q3","Next40",18075442,22848581,9091175,1616834,1324346,6206837,1320430,3288960,4773140,3874690,838616,59833
"2004:Q3","Bottom50",1299380,4376355,2504992,832624,70300,431268,89425,447746,3076975,1945416,1107461,24098
"2004:Q4","Top1",15818808,16411717,2891427,556219,4659290,873371,3711460,3719950,592909,421663,35564,135682
"2004:Q4","Next9",19798819,21591427,5593076,835861,3321438,5882920,2263431,3694703,1792608,1447301,189091,156216
"2004:Q4","Next40",18824202,23642179,9457445,1640545,1405083,6369229,1271864,3498013,4817977,3884582,856545,76849
"2004:Q4","Bottom50",1228923,4505458,2547995,865547,92756,457570,94102,447488,3276535,2106616,1138918,31000
"2005:Q1","Top1",15923651,16528018,2989674,552711,4662565,896930,3714274,3711865,604366,440440,38705,125221
"2005:Q1","Next9",20393247,22181088,5810997,856776,3333008,5938962,2435457,3805888,1787842,1443968,186855,157019
"2005:Q1","Next40",18898844,23893720,9762462,1661547,1389767,6384112,1277504,3418328,4994876,4091879,829560,73437
"2005:Q1","Bottom50",1328652,4625427,2617779,884050,90203,468495,103066,461833,3296775,2113740,1149854,33180
